val_loss,epoch,step,train_loss_epoch,train_loss_step
0.0025615692138671875,365,6221,,
,365,6221,0.0023170136846601963,
0.0023582889698445797,366,6238,,
,366,6238,0.002409396693110466,
,367,6249,,0.002256222767755389
0.002512996317818761,367,6255,,
,367,6255,0.002290888922289014,
0.0023965241853147745,368,6272,,
,368,6272,0.002329065464437008,
0.0022777956910431385,369,6289,,
,369,6289,0.0023525780998170376,
,370,6299,,0.002118259435519576
0.0023769030813127756,370,6306,,
,370,6306,0.0023051626048982143,
0.002470026258379221,371,6323,,
,371,6323,0.002405599458143115,
0.0023729486856609583,372,6340,,
,372,6340,0.002321586012840271,
,373,6349,,0.002290080301463604
0.002422827295958996,373,6357,,
,373,6357,0.002336054341867566,
0.0024597521405667067,374,6374,,
,374,6374,0.002382539911195636,
0.0023440734948962927,375,6391,,
,375,6391,0.0024221306666731834,
,376,6399,,0.002485602628439665
0.0023771440610289574,376,6408,,
,376,6408,0.002308443421497941,
0.0023690343368798494,377,6425,,
,377,6425,0.0023106366861611605,
0.0024655968882143497,378,6442,,
,378,6442,0.002270211698487401,
,379,6449,,0.0021040081046521664
0.0023465920239686966,379,6459,,
,379,6459,0.0023748199455440044,
0.002556414110586047,380,6476,,
,380,6476,0.002286163391545415,
0.0023118427488952875,381,6493,,
,381,6493,0.002357523888349533,
,382,6499,,0.0021697506308555603
0.0022709332406520844,382,6510,,
,382,6510,0.002282020403072238,
0.0024129243101924658,383,6527,,
,383,6527,0.002353701740503311,
0.0024350511375814676,384,6544,,
,384,6544,0.0023405563551932573,
,385,6549,,0.0023882014211267233
0.0022543303202837706,385,6561,,
,385,6561,0.002268344396725297,
0.002247601980343461,386,6578,,
,386,6578,0.002244441071525216,
0.0024175127036869526,387,6595,,
,387,6595,0.0022792918607592583,
,388,6599,,0.0022111902944743633
0.0022823133040219545,388,6612,,
,388,6612,0.002303986344486475,
0.002277437597513199,389,6629,,
,389,6629,0.0022770240902900696,
0.0023071453906595707,390,6646,,
,390,6646,0.002288202289491892,
,391,6649,,0.0022478506434708834
0.002345677465200424,391,6663,,
,391,6663,0.0022710550110787153,
0.0022399304434657097,392,6680,,
,392,6680,0.0022804937325417995,
0.0022592328023165464,393,6697,,
,393,6697,0.0021748903673142195,
,394,6699,,0.0021241907961666584
0.0022417285945266485,394,6714,,
,394,6714,0.0021733904723078012,
0.002478858456015587,395,6731,,
,395,6731,0.0022154750768095255,
0.002281371969729662,396,6748,,
,396,6748,0.0022285599261522293,
,397,6749,,0.0021970353554934263
0.0022991779260337353,397,6765,,
,397,6765,0.0022278479300439358,
0.0023693908005952835,398,6782,,
,398,6782,0.002162241144105792,
,399,6799,,0.002134734997525811
0.0023808213882148266,399,6799,,
,399,6799,0.002258121035993099,
0.0022636870853602886,400,6816,,
,400,6816,0.0022534881718456745,
0.002310847630724311,401,6833,,
,401,6833,0.002192493760958314,
,402,6849,,0.0023434809409081936
0.0024025444872677326,402,6850,,
,402,6850,0.0022945802193135023,
0.0023481035605072975,403,6867,,
,403,6867,0.002287273295223713,
0.002191868145018816,404,6884,,
,404,6884,0.0022223875857889652,
,405,6899,,0.0026105442084372044
0.002264211652800441,405,6901,,
,405,6901,0.0021824378054589033,
0.002370752627030015,406,6918,,
,406,6918,0.002182746073231101,
0.0022424329072237015,407,6935,,
,407,6935,0.002277134684845805,
,408,6949,,0.0022225198335945606
0.0023899588268250227,408,6952,,
,408,6952,0.002174180233851075,
0.0024478829000145197,409,6969,,
,409,6969,0.00229833135381341,
0.0023230952210724354,410,6986,,
,410,6986,0.002219013636931777,
,411,6999,,0.0023950492031872272
0.0024263127706944942,411,7003,,
,411,7003,0.0022674917709082365,
0.0022387830540537834,412,7020,,
,412,7020,0.0022734766826033592,
0.002748575061559677,413,7037,,
,413,7037,0.0022112568840384483,
,414,7049,,0.0021792654879391193
0.002304962370544672,414,7054,,
,414,7054,0.0023476737551391125,
0.0022068065591156483,415,7071,,
,415,7071,0.002167450962588191,
0.0023638298735022545,416,7088,,
,416,7088,0.002210259437561035,
,417,7099,,0.0024412854108959436
0.002394488314166665,417,7105,,
,417,7105,0.00223599374294281,
0.0025640008971095085,418,7122,,
,418,7122,0.0022347739432007074,
0.002292782999575138,419,7139,,
,419,7139,0.00251921103335917,
,420,7149,,0.002159432042390108
0.0022456885781139135,420,7156,,
,420,7156,0.0021970998495817184,
0.0021976500283926725,421,7173,,
,421,7173,0.0021252816077321768,
0.0022404897026717663,422,7190,,
,422,7190,0.002130483975633979,
,423,7199,,0.0020624997559934855
0.0022651085164397955,423,7207,,
,423,7207,0.002215767977759242,
0.002236109459772706,424,7224,,
,424,7224,0.0021946467459201813,
0.0023378527257591486,425,7241,,
,425,7241,0.002229745499789715,
,426,7249,,0.0021160528995096684
0.0022908656392246485,426,7258,,
,426,7258,0.002230503596365452,
0.002178751863539219,427,7275,,
,427,7275,0.002155608730390668,
0.002136536641046405,428,7292,,
,428,7292,0.0021782233379781246,
,429,7299,,0.002524283714592457
0.002166903577744961,429,7309,,
,429,7309,0.0020991272758692503,
0.002235996536910534,430,7326,,
,430,7326,0.0021093045361340046,
0.0021523856557905674,431,7343,,
,431,7343,0.002174005378037691,
,432,7349,,0.00235954811796546
0.0025574674364179373,432,7360,,
,432,7360,0.002160019474104047,
0.002245057839900255,433,7377,,
,433,7377,0.002215213142335415,
0.0021949561778455973,434,7394,,
,434,7394,0.002106923144310713,
,435,7399,,0.002135226735845208
0.0022226690780371428,435,7411,,
,435,7411,0.0020631691440939903,
0.002244594506919384,436,7428,,
,436,7428,0.002175654284656048,
0.002310815267264843,437,7445,,
,437,7445,0.0020927030127495527,
,438,7449,,0.002188213635236025
0.0020864487159997225,438,7462,,
,438,7462,0.002133322414010763,
0.0022462548222392797,439,7479,,
,439,7479,0.002161977579817176,
0.002207348356023431,440,7496,,
,440,7496,0.0021868993062525988,
,441,7499,,0.002629566704854369
0.0023960834369063377,441,7513,,
,441,7513,0.0021240494679659605,
0.0021322716493159533,442,7530,,
,442,7530,0.002137265168130398,
0.0022807829082012177,443,7547,,
,443,7547,0.002057340694591403,
,444,7549,,0.0023914193734526634
0.002291348995640874,444,7564,,
,444,7564,0.0021085634361952543,
0.002387469634413719,445,7581,,
,445,7581,0.0021416828967630863,
0.002097274409607053,446,7598,,
,446,7598,0.0021659941412508488,
,447,7599,,0.0019069716800004244
0.0021711455192416906,447,7615,,
,447,7615,0.002127720508724451,
0.0022163414396345615,448,7632,,
,448,7632,0.002087277825921774,
,449,7649,,0.003702193731442094
0.0021755394991487265,449,7649,,
,449,7649,0.0021579922176897526,
0.0021507851779460907,450,7666,,
,450,7666,0.0020952254999428988,
0.002300427993759513,451,7683,,
,451,7683,0.0020575064700096846,
,452,7699,,0.002430297201499343
0.0022135432809591293,452,7700,,
,452,7700,0.0020634664688259363,
0.002242367947474122,453,7717,,
,453,7717,0.0020803562365472317,
0.0023538933601230383,454,7734,,
,454,7734,0.0021359960082918406,
,455,7749,,0.0018777863588184118
0.0022360661532729864,455,7751,,
,455,7751,0.0021140717435628176,
0.002204007236286998,456,7768,,
,456,7768,0.0020327926613390446,
0.002085549058392644,457,7785,,
,457,7785,0.0020215106196701527,
,458,7799,,0.0020890398882329464
0.0020739389583468437,458,7802,,
,458,7802,0.0020289237145334482,
0.002168545499444008,459,7819,,
,459,7819,0.002049279399216175,
0.0023464523255825043,460,7836,,
,460,7836,0.0021334814373403788,
,461,7849,,0.0022515826858580112
0.0020854235626757145,461,7853,,
,461,7853,0.0021446554455906153,
0.002413535490632057,462,7870,,
,462,7870,0.0020769292023032904,
0.002227899618446827,463,7887,,
,463,7887,0.0021201809868216515,
,464,7899,,0.0020392483565956354
0.0022447824012488127,464,7904,,
,464,7904,0.0021249365527182817,
0.0020837460178881884,465,7921,,
,465,7921,0.002064505824819207,
0.002272196812555194,466,7938,,
,466,7938,0.0020704292692244053,
,467,7949,,0.0024664849042892456
0.002434767782688141,467,7955,,
,467,7955,0.002026734873652458,
0.0021534047555178404,468,7972,,
,468,7972,0.0021545502822846174,
0.002169986255466938,469,7989,,
,469,7989,0.0020642620511353016,
,470,7999,,0.0024445699527859688
0.0022136750631034374,470,8006,,
,470,8006,0.002030569827184081,
0.0020565923769026995,471,8023,,
,471,8023,0.001984645379707217,
0.002083338564261794,472,8040,,
,472,8040,0.0019791689701378345,
,473,8049,,0.001908674486912787
0.002098347758874297,473,8057,,
,473,8057,0.0020053137559443712,
0.0021207258105278015,474,8074,,
,474,8074,0.002072818111628294,
0.002157239243388176,475,8091,,
,475,8091,0.0020264300983399153,
,476,8099,,0.001969371922314167
0.002121839439496398,476,8108,,
,476,8108,0.002047822577878833,
0.0022049555554986,477,8125,,
,477,8125,0.0021551838144659996,
0.0021334514021873474,478,8142,,
,478,8142,0.002044732915237546,
,479,8149,,0.0019762408919632435
0.0022362535819411278,479,8159,,
,479,8159,0.0020501278340816498,
0.0024731154553592205,480,8176,,
,480,8176,0.0020778649486601353,
0.0021116379648447037,481,8193,,
,481,8193,0.0022399125155061483,
,482,8199,,0.0019438352901488543
0.002082932973280549,482,8210,,
,482,8210,0.0020225790794938803,
0.0020327975507825613,483,8227,,
,483,8227,0.0020436891354620457,
0.0021522140596061945,484,8244,,
,484,8244,0.0020065074786543846,
,485,8249,,0.0024243711959570646
0.002194723580032587,485,8261,,
,485,8261,0.001997134182602167,
0.0020734332501888275,486,8278,,
,486,8278,0.002024733927100897,
0.0020781958010047674,487,8295,,
,487,8295,0.0020118891261518,
,488,8299,,0.0023868242278695107
0.0019650361500680447,488,8312,,
,488,8312,0.0019519771449267864,
0.0021148594096302986,489,8329,,
,489,8329,0.0019614133052527905,
0.0020484270062297583,490,8346,,
,490,8346,0.002018875442445278,
,491,8349,,0.002145655918866396
0.0024360730312764645,491,8363,,
,491,8363,0.0020628697238862514,
0.002385159023106098,492,8380,,
,492,8380,0.002251938683912158,
0.0021549088414758444,493,8397,,
,493,8397,0.002119392389431596,
,494,8399,,0.002041444182395935
0.002068708650767803,494,8414,,
,494,8414,0.0020107205491513014,
0.002166187157854438,495,8431,,
,495,8431,0.0020405822433531284,
0.0020961337722837925,496,8448,,
,496,8448,0.002086344873532653,
,497,8449,,0.0019866912625730038
0.002061352366581559,497,8465,,
,497,8465,0.002014909405261278,
0.002090115798637271,498,8482,,
,498,8482,0.0020222999155521393,
,499,8499,,0.0014719752361997962
0.0020287949591875076,499,8499,,
,499,8499,0.0019514093874022365,
0.002091635251417756,500,8516,,
,500,8516,0.0019397446885704994,
0.002113697351887822,501,8533,,
,501,8533,0.0020205918699502945,
,502,8549,,0.0018496046541258693
0.002109224209561944,502,8550,,
,502,8550,0.002021830528974533,
0.0020628657657653093,503,8567,,
,503,8567,0.0019929083064198494,
0.0020182307343930006,504,8584,,
,504,8584,0.0019553382880985737,
,505,8599,,0.0018998542800545692
0.002029412891715765,505,8601,,
,505,8601,0.001964742783457041,
0.0021511223167181015,506,8618,,
,506,8618,0.002038575941696763,
0.0020187743939459324,507,8635,,
,507,8635,0.0020023537799715996,
,508,8649,,0.0020864522084593773
0.002034274162724614,508,8652,,
,508,8652,0.002004611073061824,
0.0020011828746646643,509,8669,,
,509,8669,0.001988275209441781,
0.002112673595547676,510,8686,,
,510,8686,0.001947169192135334,
,511,8699,,0.0016589266015216708
0.0019195264903828502,511,8703,,
,511,8703,0.0019540919456630945,
0.001985255628824234,512,8720,,
,512,8720,0.0018696874612942338,
0.0020543993450701237,513,8737,,
,513,8737,0.0019151536980643868,
,514,8749,,0.001765651861205697
0.002223389223217964,514,8754,,
,514,8754,0.0018837093375623226,
0.0021112319082021713,515,8771,,
,515,8771,0.002003175439313054,
0.002112713409587741,516,8788,,
,516,8788,0.0019066472304984927,
,517,8799,,0.0020202549640089273
0.002001885324716568,517,8805,,
,517,8805,0.001886296202428639,
0.0019898314494639635,518,8822,,
,518,8822,0.0019530575955286622,
0.002095247618854046,519,8839,,
,519,8839,0.001988818170502782,
,520,8849,,0.002075522905215621
0.001962958136573434,520,8856,,
,520,8856,0.0019045051885768771,
0.0021549093071371317,521,8873,,
,521,8873,0.00196551694534719,
0.0021019582636654377,522,8890,,
,522,8890,0.0019760977011173964,
,523,8899,,0.0020376229658722878
0.00210030865855515,523,8907,,
,523,8907,0.002120373072102666,
0.002006629714742303,524,8924,,
,524,8924,0.0019653593190014362,
0.0019965358078479767,525,8941,,
,525,8941,0.0019106470281258225,
,526,8949,,0.0018467649351805449
0.0020139359403401613,526,8958,,
,526,8958,0.0019230734324082732,
0.002168702194467187,527,8975,,
,527,8975,0.0018864353187382221,
0.002034427598118782,528,8992,,
,528,8992,0.0019246713491156697,
,529,8999,,0.0018373432103544474
0.0020477722864598036,529,9009,,
,529,9009,0.0019284364534541965,
0.0019619970116764307,530,9026,,
,530,9026,0.0018826894229277968,
0.0020447280257940292,531,9043,,
,531,9043,0.0018646958051249385,
,532,9049,,0.0021745397243648767
0.0022834681440144777,532,9060,,
,532,9060,0.0019629865419119596,
0.0021552734542638063,533,9077,,
,533,9077,0.0020715687423944473,
0.0019581725355237722,534,9094,,
,534,9094,0.001970431301742792,
,535,9099,,0.0015774255152791739
0.0020444055553525686,535,9111,,
,535,9111,0.0018799275858327746,
0.001994210062548518,536,9128,,
,536,9128,0.001884531695395708,
0.0018655183957889676,537,9145,,
,537,9145,0.001850433531217277,
,538,9149,,0.0017397410701960325
0.0020222675520926714,538,9162,,
,538,9162,0.0018214633455500007,
0.0019694436341524124,539,9179,,
,539,9179,0.001892579603008926,
0.001976707484573126,540,9196,,
,540,9196,0.0018732189200818539,
,541,9199,,0.0016614111373201013
0.001943410374224186,541,9213,,
,541,9213,0.001878142706118524,
0.0019855154678225517,542,9230,,
,542,9230,0.001865140744484961,
0.0021248918492347,543,9247,,
,543,9247,0.001924573560245335,
,544,9249,,0.0018051883671432734
0.0020725687500089407,544,9264,,
,544,9264,0.001900766510516405,
0.002014023717492819,545,9281,,
,545,9281,0.0018599751638248563,
0.002030973555520177,546,9298,,
,546,9298,0.0018788890447467566,
,547,9299,,0.0017957496456801891
0.0019762886222451925,547,9315,,
,547,9315,0.0018710491713136435,
0.001997562823817134,548,9332,,
,548,9332,0.0018597925081849098,
,549,9349,,0.00157369882799685
0.0019734217785298824,549,9349,,
,549,9349,0.0018840411212295294,
0.0019731190986931324,550,9366,,
,550,9366,0.001864098128862679,
0.0020885488484054804,551,9383,,
,551,9383,0.0019951402209699154,
,552,9399,,0.0017582328291609883
0.00215533166192472,552,9400,,
,552,9400,0.002021175343543291,
0.002181400777772069,553,9417,,
,553,9417,0.001978065352886915,
0.001943745999597013,554,9434,,
,554,9434,0.0019622466061264277,
,555,9449,,0.0016988208517432213
0.0020262794569134712,555,9451,,
,555,9451,0.0018602267373353243,
0.0019667211454361677,556,9468,,
,556,9468,0.0018610232509672642,
0.0019900205079466105,557,9485,,
,557,9485,0.0018551420653238893,
,558,9499,,0.0020318899769335985
0.0022695406805723906,558,9502,,
,558,9502,0.0018445750465616584,
0.002139918738976121,559,9519,,
,559,9519,0.0019263436552137136,
0.0019157318165525794,560,9536,,
,560,9536,0.0019151654560118914,
,561,9549,,0.0017320800106972456
0.0019230524776503444,561,9553,,
,561,9553,0.0018135556019842625,
0.0019513681763783097,562,9570,,
,562,9570,0.0018134141573682427,
0.0019856321159750223,563,9587,,
,563,9587,0.0018505039624869823,
,564,9599,,0.001849465537816286
0.0021939538419246674,564,9604,,
,564,9604,0.0018746196292340755,
0.0019842893816530704,565,9621,,
,565,9621,0.0018990099197253585,
0.0019275000086054206,566,9638,,
,566,9638,0.001833506627008319,
,567,9649,,0.0018518447177484632
0.0019020193722099066,567,9655,,
,567,9655,0.0018233618466183543,
0.0018376689404249191,568,9672,,
,568,9672,0.0018187860259786248,
0.002027262467890978,569,9689,,
,569,9689,0.0017980920383706689,
,570,9699,,0.0019471965497359633
0.0021174289286136627,570,9706,,
,570,9706,0.0018584709614515305,
0.00195074372459203,571,9723,,
,571,9723,0.001867354498244822,
0.0019439192255958915,572,9740,,
,572,9740,0.0019167603459209204,
,573,9749,,0.0016309632919728756
0.0019327928312122822,573,9757,,
,573,9757,0.0018515873234719038,
0.0018708636052906513,574,9774,,
,574,9774,0.0018046307377517223,
0.0019518665503710508,575,9791,,
,575,9791,0.0017698983428999782,
,576,9799,,0.0016351493541151285
0.0018557882867753506,576,9808,,
,576,9808,0.0018094329861924052,
0.0018871462671086192,577,9825,,
,577,9825,0.0017747986130416393,
0.001921136281453073,578,9842,,
,578,9842,0.0017512920312583447,
,579,9849,,0.002039632759988308
0.001890278421342373,579,9859,,
,579,9859,0.0017978164833039045,
0.001990891294553876,580,9876,,
,580,9876,0.001800496131181717,
0.0018901852890849113,581,9893,,
,581,9893,0.0017818930791690946,
,582,9899,,0.0016270913183689117
0.0018917201086878777,582,9910,,
,582,9910,0.0017971518682315946,
0.001894387067295611,583,9927,,
,583,9927,0.0017596414545550942,
0.0019415089627727866,584,9944,,
,584,9944,0.0017834772588685155,
,585,9949,,0.0017709003295749426
0.001869903295300901,585,9961,,
,585,9961,0.001802816754207015,
0.0020914440974593163,586,9978,,
,586,9978,0.0017429590225219727,
0.0024193264544010162,587,9995,,
,587,9995,0.0018999562598764896,
,588,9999,,0.0024672686122357845
0.0020119925029575825,588,10012,,
,588,10012,0.002137927571311593,
0.0019984992686659098,589,10029,,
,589,10029,0.0018321957904845476,
0.0018890821374952793,590,10046,,
,590,10046,0.001764152548275888,
,591,10049,,0.002066941000521183
0.002109602792188525,591,10063,,
,591,10063,0.0018557915464043617,
0.0021056963596493006,592,10080,,
,592,10080,0.0018873836379498243,
0.0019979330245405436,593,10097,,
,593,10097,0.0018590348772704601,
,594,10099,,0.0019103342201560736
0.0020513664931058884,594,10114,,
,594,10114,0.0018725489499047399,
0.0018622122006490827,595,10131,,
,595,10131,0.0017826284747570753,
0.0018574882997199893,596,10148,,
,596,10148,0.001749916933476925,
,597,10149,,0.0020597316324710846
0.0018707348499447107,597,10165,,
,597,10165,0.0017464588163420558,
0.002025118563324213,598,10182,,
,598,10182,0.0017361324280500412,
,599,10199,,0.0016250897897407413
0.0019756231922656298,599,10199,,
,599,10199,0.001845069113187492,
0.0018819934921339154,600,10216,,
,600,10216,0.0017693708650767803,
0.001928519457578659,601,10233,,
,601,10233,0.0017546182498335838,
,602,10249,,0.0018586787628009915
0.0019672454800456762,602,10250,,
,602,10250,0.0017611514776945114,
0.0017991762142628431,603,10267,,
,603,10267,0.0017488941084593534,
0.001812129165045917,604,10284,,
,604,10284,0.0016824749764055014,
,605,10299,,0.0015341490507125854
0.002103707054629922,605,10301,,
,605,10301,0.0017156510148197412,
0.0018897970439866185,606,10318,,
,606,10318,0.001852340530604124,
0.0018641409697011113,607,10335,,
,607,10335,0.0017686575883999467,
,608,10349,,0.001622165204025805
0.0018484211759641767,608,10352,,
,608,10352,0.0017760542687028646,
0.0020190083887428045,609,10369,,
,609,10369,0.0017555594677105546,
0.0021220108028501272,610,10386,,
,610,10386,0.0018502899911254644,
,611,10399,,0.0021243442315608263
0.0021006029564887285,611,10403,,
,611,10403,0.0018965441267937422,
0.0019116736948490143,612,10420,,
,612,10420,0.0018054252723231912,
0.0019900177139788866,613,10437,,
,613,10437,0.0016883363714441657,
,614,10449,,0.0015377069357782602
0.0018896673573181033,614,10454,,
,614,10454,0.0018183464417234063,
0.0018243498634546995,615,10471,,
,615,10471,0.0017840422224253416,
0.0017977867973968387,616,10488,,
,616,10488,0.0017040054081007838,
,617,10499,,0.001797302276827395
0.0018510783556848764,617,10505,,
,617,10505,0.001688924035988748,
0.0018635580781847239,618,10522,,
,618,10522,0.0017305088695138693,
0.0018078547436743975,619,10539,,
,619,10539,0.0017050773603841662,
,620,10549,,0.0018748813308775425
0.0018664919771254063,620,10556,,
,620,10556,0.001676571206189692,
0.0018315633060410619,621,10573,,
,621,10573,0.0017472287872806191,
0.001797011005692184,622,10590,,
,622,10590,0.0017538975225761533,
,623,10599,,0.0022293038200587034
0.0018753678305074573,623,10607,,
,623,10607,0.001738454564474523,
0.0017577813705429435,624,10624,,
,624,10624,0.0016710213385522366,
0.0018638360779732466,625,10641,,
,625,10641,0.0016509167617186904,
,626,10649,,0.001723678782582283
0.0018184153595939279,626,10658,,
,626,10658,0.001712899305857718,
0.001828461536206305,627,10675,,
,627,10675,0.001749889925122261,
0.0018416891107335687,628,10692,,
,628,10692,0.0016737033147364855,
,629,10699,,0.0017279552994295955
0.00185009662527591,629,10709,,
,629,10709,0.0016622552648186684,
0.0019081402570009232,630,10726,,
,630,10726,0.0016956535400822759,
0.0018455109093338251,631,10743,,
,631,10743,0.0016980967484414577,
,632,10749,,0.0016437924932688475
0.001887775957584381,632,10760,,
,632,10760,0.0017772333230823278,
0.001925283926539123,633,10777,,
,633,10777,0.0017990793567150831,
0.00191474927123636,634,10794,,
,634,10794,0.0017986574675887823,
,635,10799,,0.0017698247684165835
0.0019304623128846288,635,10811,,
,635,10811,0.0017578237457200885,
0.0018370646284893155,636,10828,,
,636,10828,0.001724564004689455,
0.0019114863825961947,637,10845,,
,637,10845,0.0016685660229995847,
,638,10849,,0.0015611783601343632
0.0019944575615227222,638,10862,,
,638,10862,0.0016690397169440985,
0.001980834873393178,639,10879,,
,639,10879,0.0016825352795422077,
0.002036099322140217,640,10896,,
,640,10896,0.0017331128474324942,
,641,10899,,0.0018123839981853962
0.0018857409013435245,641,10913,,
,641,10913,0.0018688073614612222,
0.0019171801395714283,642,10930,,
,642,10930,0.001856702845543623,
0.0018360571702942252,643,10947,,
,643,10947,0.0016961072105914354,
,644,10949,,0.0016074974555522203
0.00186126958578825,644,10964,,
,644,10964,0.0017369434935972095,
0.0019316795514896512,645,10981,,
,645,10981,0.0016789536457508802,
0.0018986022332683206,646,10998,,
,646,10998,0.0016860694158822298,
,647,10999,,0.0019671288318932056
0.0017451727762818336,647,11015,,
,647,11015,0.0016554899048060179,
0.0018274529138579965,648,11032,,
,648,11032,0.001681239460594952,
,649,11049,,0.0015514260157942772
0.0018016371177509427,649,11049,,
,649,11049,0.001658678986132145,
0.0018782707629725337,650,11066,,
,650,11066,0.001655592117458582,
0.0018225780222564936,651,11083,,
,651,11083,0.0017440376104786992,
,652,11099,,0.0015948578948155046
0.0017987987957894802,652,11100,,
,652,11100,0.001666115946136415,
0.0018204360967501998,653,11117,,
,653,11117,0.0016860407777130604,
0.001747496542520821,654,11134,,
,654,11134,0.0016369015211239457,
,655,11149,,0.001829461776651442
0.001833784976042807,655,11151,,
,655,11151,0.0016557240160182118,
0.0018621559720486403,656,11168,,
,656,11168,0.00165763427503407,
0.00217586662620306,657,11185,,
,657,11185,0.0016633470077067614,
,658,11199,,0.0015148008242249489
0.0017744888318702579,658,11202,,
,658,11202,0.0017038012156262994,
0.0018105984199792147,659,11219,,
,659,11219,0.0016668617026880383,
0.0018404241418465972,660,11236,,
,660,11236,0.0016360084991902113,
,661,11249,,0.0013368093641474843
0.0017850019503384829,661,11253,,
,661,11253,0.001613012864254415,
0.0019070584094151855,662,11270,,
,662,11270,0.0016509570414200425,
0.0017767807003110647,663,11287,,
,663,11287,0.0016145911067724228,
,664,11299,,0.0015144271310418844
0.0018138496670871973,664,11304,,
,664,11304,0.0016182427061721683,
0.0017890299204736948,665,11321,,
,665,11321,0.001636955188587308,
0.001981426263228059,666,11338,,
,666,11338,0.0016422240296378732,
,667,11349,,0.0017026972491294146
0.0020928781013935804,667,11355,,
,667,11355,0.0017511387122794986,
0.001913040061481297,668,11372,,
,668,11372,0.001750816823914647,
0.001775955781340599,669,11389,,
,669,11389,0.001620782888494432,
,670,11399,,0.0015535317361354828
0.001925396267324686,670,11406,,
,670,11406,0.0016208208398893476,
0.0018061079317703843,671,11423,,
,671,11423,0.001702207257039845,
0.0018283285899087787,672,11440,,
,672,11440,0.0016346483025699854,
,673,11449,,0.00163566623814404
0.00208504730835557,673,11457,,
,673,11457,0.0017277388833463192,
0.001874276204034686,674,11474,,
,674,11474,0.0016749330097809434,
0.001785164000466466,675,11491,,
,675,11491,0.0016040561022236943,
,676,11499,,0.0021518594585359097
0.0016924756346270442,676,11508,,
,676,11508,0.0015840892447158694,
0.0017082366393879056,677,11525,,
,677,11525,0.0016123747918754816,
0.0018031139625236392,678,11542,,
,678,11542,0.0016972461016848683,
,679,11549,,0.0018495041877031326
0.0019347534980624914,679,11559,,
,679,11559,0.0017059611855074763,
0.0018515880219638348,680,11576,,
,680,11576,0.0016592451138421893,
0.0018590064719319344,681,11593,,
,681,11593,0.001644317526370287,
,682,11599,,0.0015638285549357533
0.0018849995685741305,682,11610,,
,682,11610,0.0016497336328029633,
0.0018159771570935845,683,11627,,
,683,11627,0.0016546531114727259,
0.001788737834431231,684,11644,,
,684,11644,0.0016729297349229455,
,685,11649,,0.0015321038663387299
0.0018130100797861814,685,11661,,
,685,11661,0.0016390541568398476,
0.0017993676010519266,686,11678,,
,686,11678,0.001670856261625886,
0.0019419023301452398,687,11695,,
,687,11695,0.0016708929324522614,
,688,11699,,0.002299106679856777
0.0020268482621759176,688,11712,,
,688,11712,0.0018249013228341937,
0.0017810333520174026,689,11729,,
,689,11729,0.0016856081783771515,
0.0019051358103752136,690,11746,,
,690,11746,0.0015655809547752142,
,691,11749,,0.001491606468334794
0.0019022056367248297,691,11763,,
,691,11763,0.001608136110007763,
0.0018966217758134007,692,11780,,
,692,11780,0.001676506595686078,
0.0017491700127720833,693,11797,,
,693,11797,0.0016728087794035673,
,694,11799,,0.0015733547043055296
0.0018358698580414057,694,11814,,
,694,11814,0.0016162075335159898,
0.0017212647944688797,695,11831,,
,695,11831,0.001796034979633987,
0.001736485050059855,696,11848,,
,696,11848,0.0016230653272941709,
,697,11849,,0.0016775330295786262
0.0016736822435632348,697,11865,,
,697,11865,0.0015459505375474691,
0.0017014024779200554,698,11882,,
,698,11882,0.0015486667398363352,
,699,11899,,0.0014199989382177591
0.0017345829401165247,699,11899,,
,699,11899,0.0015278857899829745,
0.0019511509453877807,700,11916,,
,700,11916,0.0015896279364824295,
0.001853115507401526,701,11933,,
,701,11933,0.0016219856915995479,
,702,11949,,0.001512232469394803
0.0016789728542789817,702,11950,,
,702,11950,0.0015501378802582622,
0.0017136663664132357,703,11967,,
,703,11967,0.0015268659917637706,
0.0016642470145598054,704,11984,,
,704,11984,0.0015263158129528165,
,705,11999,,0.001741723157465458
0.0017849620198830962,705,12001,,
,705,12001,0.001647392986342311,
0.0016610214952379465,706,12018,,
,706,12018,0.001661058166064322,
0.0018778796074911952,707,12035,,
,707,12035,0.0015651689609512687,
,708,12049,,0.001708103809505701
0.0017693879781290889,708,12052,,
,708,12052,0.0016419017920270562,
0.001944449613802135,709,12069,,
,709,12069,0.0016434002900496125,
0.0020399107597768307,710,12086,,
,710,12086,0.001668884651735425,
,711,12099,,0.0014079532120376825
0.001772522460669279,711,12103,,
,711,12103,0.00164827483240515,
0.0018010652856901288,712,12120,,
,712,12120,0.0015819653635844588,
0.0016701349522918463,713,12137,,
,713,12137,0.00157119520008564,
,714,12149,,0.0013935492606833577
0.0017747534438967705,714,12154,,
,714,12154,0.0014992078067734838,
0.0017918330850079656,715,12171,,
,715,12171,0.0015233452431857586,
0.001832410111092031,716,12188,,
,716,12188,0.0015507234493270516,
,717,12199,,0.001622804906219244
0.0017329425318166614,717,12205,,
,717,12205,0.001583188190124929,
0.001699615502730012,718,12222,,
,718,12222,0.001553828245960176,
0.0016996931517496705,719,12239,,
,719,12239,0.001583977253176272,
,720,12249,,0.0015798466047272086
0.0020714299753308296,720,12256,,
,720,12256,0.0015838545514270663,
0.0018631163984537125,721,12273,,
,721,12273,0.0016425993526354432,
0.0017713540000841022,722,12290,,
,722,12290,0.0016091481084004045,
,723,12299,,0.001359803369268775
